user_id,event_name,event_date,event_timestamp,session_length_minutes,purchase_value,ad_ilrd,user_age_days,is_premium_user,total_sessions,total_purchases,total_spent,days_since_last_session,retained_7_days,retained_30_days
user_0002,advert_completed,20240818,1723939200,33,0,0.080096838,436,TRUE,23,3,$543.67,71,FALSE,FALSE
user_0002,session_start,20241118,1731888000,53,0,0,436,TRUE,23,3,$543.67,30,FALSE,TRUE
user_0002,advert_completed,20250125,1737763200,43,0,0.058928446,436,TRUE,23,3,$543.67,13,FALSE,TRUE
user_0002,advert_completed,20241005,1728086400,34,0,0.067375873,436,TRUE,23,3,$543.67,59,FALSE,FALSE
user_0002,advert_completed,20240610,1717977600,57,0,0.017086979,436,TRUE,23,3,$543.67,7,TRUE,TRUE
user_0002,advert_completed,20241010,1728518400,38,0,0.036760749,436,TRUE,23,3,$543.67,37,FALSE,FALSE
user_0002,session_start,20240528,1716854400,29,0,0,436,TRUE,23,3,$543.67,42,FALSE,FALSE
user_0002,advert_completed,20241110,1731196800,43,0,0.103979998,436,TRUE,23,3,$543.67,31,FALSE,FALSE
user_0002,advert_completed,20240422,1713744000,43,0,0.176356,436,TRUE,23,3,$543.67,83,FALSE,FALSE
user_0002,purchase_made,20250210,1739145600,57,0,0,436,TRUE,23,3,$543.67,44,FALSE,FALSE
user_0002,purchase_made,20250104,1735948800,18,0,0,436,TRUE,23,3,$543.67,85,FALSE,FALSE
user_0002,app_remove,20240925,1727222400,11,0,0,436,TRUE,23,3,$543.67,85,FALSE,FALSE
user_0002,app_remove,20241206,1733443200,8,0,0,436,TRUE,23,3,$543.67,58,FALSE,FALSE
user_0002,session_start,20250115,1736899200,57,0,0,436,TRUE,23,3,$543.67,0,TRUE,TRUE
user_0002,session_start,20240508,1715126400,52,0,0,436,TRUE,23,3,$543.67,32,FALSE,FALSE
user_0003,advert_completed,20240530,1717027200,9,0,0.192819739,861,FALSE,14,1,$1.01,30,FALSE,TRUE
user_0003,purchase_made,20250412,1744416000,40,0,0,861,FALSE,14,1,$1.01,78,FALSE,FALSE
user_0003,session_start,20240426,1714089600,12,0,0,861,FALSE,14,1,$1.01,5,TRUE,TRUE
user_0003,advert_completed,20241125,1732492800,17,0,0.093704487,861,FALSE,14,1,$1.01,32,FALSE,FALSE
user_0003,purchase_made,20241020,1729382400,57,0,0,861,FALSE,14,1,$1.01,69,FALSE,FALSE
user_0003,advert_completed,20250316,1742083200,52,0,0.098085573,861,FALSE,14,1,$1.01,74,FALSE,FALSE
user_0003,session_start,20240810,1723248000,31,0,0,861,FALSE,14,1,$1.01,46,FALSE,FALSE
user_0003,session_start,20240610,1717977600,25,0,0,861,FALSE,14,1,$1.01,85,FALSE,FALSE
user_0003,advert_completed,20241129,1732838400,13,0,0.033205343,861,FALSE,14,1,$1.01,17,FALSE,TRUE
user_0003,advert_completed,20250409,1744156800,3,0,0.002156645,861,FALSE,14,1,$1.01,73,FALSE,FALSE
user_0003,app_remove,20250211,1739232000,55,0,0,861,FALSE,14,1,$1.01,62,FALSE,FALSE
user_0003,session_start,20240530,1717027200,26,0,0,861,FALSE,14,1,$1.01,41,FALSE,FALSE
user_0003,purchase_made,20241013,1728777600,3,175.1897425,0,861,FALSE,14,1,$1.01,89,FALSE,FALSE
user_0003,advert_completed,20240601,1717200000,57,0,0.060091927,861,FALSE,14,1,$1.01,81,FALSE,FALSE
user_0004,app_remove,20241021,1729468800,9,0,0,271,FALSE,23,2,$5.98,7,TRUE,TRUE
user_0004,session_start,20241104,1730678400,18,0,0,271,FALSE,23,2,$5.98,5,TRUE,TRUE
user_0004,purchase_made,20240423,1713830400,35,0,0,271,FALSE,23,2,$5.98,89,FALSE,FALSE
user_0004,app_remove,20240627,1719446400,6,0,0,271,FALSE,23,2,$5.98,46,FALSE,FALSE
user_0004,session_start,20250316,1742083200,56,0,0,271,FALSE,23,2,$5.98,30,FALSE,TRUE
user_0004,session_start,20241230,1735516800,6,0,0,271,FALSE,23,2,$5.98,82,FALSE,FALSE
user_0004,advert_completed,20250203,1738540800,9,0,0.110632382,271,FALSE,23,2,$5.98,26,FALSE,TRUE
user_0004,advert_completed,20250113,1736726400,26,0,0.072087155,271,FALSE,23,2,$5.98,58,FALSE,FALSE
user_0004,session_start,20240729,1722211200,2,0,0,271,FALSE,23,2,$5.98,81,FALSE,FALSE
user_0004,session_start,20240501,1714521600,49,0,0,271,FALSE,23,2,$5.98,3,TRUE,TRUE
user_0004,purchase_made,20250220,1740009600,25,0,0,271,FALSE,23,2,$5.98,86,FALSE,FALSE
user_0004,advert_completed,20240916,1726444800,43,0,0.092729848,271,FALSE,23,2,$5.98,7,TRUE,TRUE
user_0004,session_start,20241006,1728172800,27,0,0,271,FALSE,23,2,$5.98,23,FALSE,TRUE
user_0004,session_start,20240718,1721260800,24,0,0,271,FALSE,23,2,$5.98,4,TRUE,TRUE
user_0004,session_start,20241101,1730419200,30,0,0,271,FALSE,23,2,$5.98,47,FALSE,FALSE
user_0004,session_start,20250322,1742601600,15,0,0,271,FALSE,23,2,$5.98,74,FALSE,FALSE
user_0004,session_start,20250312,1741737600,59,0,0,271,FALSE,23,2,$5.98,13,FALSE,TRUE
user_0004,session_start,20250108,1736294400,18,0,0,271,FALSE,23,2,$5.98,10,FALSE,TRUE
user_0004,session_start,20240527,1716768000,14,0,0,271,FALSE,23,2,$5.98,76,FALSE,FALSE
user_0004,advert_completed,20250126,1737849600,42,0,0.198877585,271,FALSE,23,2,$5.98,21,FALSE,TRUE
user_0004,session_start,20250201,1738368000,26,0,0,271,FALSE,23,2,$5.98,13,FALSE,TRUE
user_0004,advert_completed,20241107,1730937600,10,0,0.154429665,271,FALSE,23,2,$5.98,19,FALSE,TRUE
user_0004,app_remove,20250321,1742515200,28,0,0,271,FALSE,23,2,$5.98,0,TRUE,TRUE
user_0005,app_remove,20241029,1730160000,54,0,0,107,FALSE,24,1,$3.49,20,FALSE,TRUE
user_0005,session_start,20250319,1742342400,30,0,0,107,FALSE,24,1,$3.49,50,FALSE,FALSE
user_0005,purchase_made,20240512,1715472000,40,0,0,107,FALSE,24,1,$3.49,88,FALSE,FALSE
user_0005,advert_completed,20250410,1744243200,2,0,0.113926612,107,FALSE,24,1,$3.49,55,FALSE,FALSE
user_0005,advert_completed,20250331,1743379200,45,0,0.1094939,107,FALSE,24,1,$3.49,35,FALSE,FALSE
user_0005,purchase_made,20241003,1727913600,50,0,0,107,FALSE,24,1,$3.49,1,TRUE,TRUE
user_0005,advert_completed,20241112,1731369600,35,0,0.004488106,107,FALSE,24,1,$3.49,39,FALSE,FALSE
user_0005,advert_completed,20241102,1730505600,16,0,0.017806315,107,FALSE,24,1,$3.49,28,FALSE,TRUE
user_0005,session_start,20240912,1726099200,7,0,0,107,FALSE,24,1,$3.49,47,FALSE,FALSE
user_0005,advert_completed,20241226,1735171200,5,0,0.055982507,107,FALSE,24,1,$3.49,15,FALSE,TRUE
user_0005,purchase_made,20240712,1720742400,50,129.6488857,0,107,FALSE,24,1,$3.49,72,FALSE,FALSE
user_0005,advert_completed,20250418,1744934400,22,0,0.042029668,107,FALSE,24,1,$3.49,4,TRUE,TRUE
user_0005,session_start,20250110,1736467200,8,0,0,107,FALSE,24,1,$3.49,56,FALSE,FALSE
user_0005,session_start,20241201,1733011200,46,0,0,107,FALSE,24,1,$3.49,12,FALSE,TRUE
user_0005,advert_completed,20240602,1717286400,25,0,0.012320668,107,FALSE,24,1,$3.49,88,FALSE,FALSE
user_0005,advert_completed,20240929,1727568000,2,0,0.1879825,107,FALSE,24,1,$3.49,4,TRUE,TRUE
user_0005,app_remove,20241014,1728864000,5,0,0,107,FALSE,24,1,$3.49,8,FALSE,TRUE
user_0005,session_start,20250409,1744156800,59,0,0,107,FALSE,24,1,$3.49,48,FALSE,FALSE
user_0005,advert_completed,20240927,1727395200,51,0,0.115954744,107,FALSE,24,1,$3.49,18,FALSE,TRUE
user_0005,app_remove,20250202,1738454400,17,0,0,107,FALSE,24,1,$3.49,4,TRUE,TRUE
user_0005,session_start,20241229,1735430400,18,0,0,107,FALSE,24,1,$3.49,7,TRUE,TRUE
user_0005,session_start,20240627,1719446400,47,0,0,107,FALSE,24,1,$3.49,18,FALSE,TRUE
user_0005,session_start,20250222,1740182400,35,0,0,107,FALSE,24,1,$3.49,2,TRUE,TRUE
user_0005,purchase_made,20240711,1720656000,11,0,0,107,FALSE,24,1,$3.49,22,FALSE,TRUE
user_0006,session_start,20250409,1744156800,49,0,0,72,FALSE,20,1,$15.05,42,FALSE,FALSE
user_0006,session_start,20241230,1735516800,19,0,0,72,FALSE,20,1,$15.05,9,FALSE,TRUE
user_0006,session_start,20240707,1720310400,23,0,0,72,FALSE,20,1,$15.05,83,FALSE,FALSE
user_0006,session_start,20250415,1744675200,33,0,0,72,FALSE,20,1,$15.05,20,FALSE,TRUE
user_0006,session_start,20250115,1736899200,24,0,0,72,FALSE,20,1,$15.05,18,FALSE,TRUE
user_0006,session_start,20240815,1723680000,52,0,0,72,FALSE,20,1,$15.05,77,FALSE,FALSE
user_0006,advert_completed,20250122,1737504000,59,0,0.037876367,72,FALSE,20,1,$15.05,65,FALSE,FALSE
user_0006,advert_completed,20241006,1728172800,35,0,0.04272155,72,FALSE,20,1,$15.05,25,FALSE,TRUE
user_0006,purchase_made,20241105,1730764800,29,0,0,72,FALSE,20,1,$15.05,36,FALSE,FALSE
user_0006,session_start,20240923,1727049600,54,0,0,72,FALSE,20,1,$15.05,39,FALSE,FALSE
user_0006,purchase_made,20240425,1714003200,9,0,0,72,FALSE,20,1,$15.05,23,FALSE,TRUE
user_0006,purchase_made,20241217,1734393600,31,0,0,72,FALSE,20,1,$15.05,17,FALSE,TRUE
user_0006,purchase_made,20241013,1728777600,47,0,0,72,FALSE,20,1,$15.05,16,FALSE,TRUE
user_0006,purchase_made,20241108,1731024000,36,0,0,72,FALSE,20,1,$15.05,42,FALSE,FALSE
user_0006,purchase_made,20250222,1740182400,54,0,0,72,FALSE,20,1,$15.05,36,FALSE,FALSE
user_0006,app_remove,20241111,1731283200,1,0,0,72,FALSE,20,1,$15.05,18,FALSE,TRUE
user_0006,app_remove,20250114,1736812800,13,0,0,72,FALSE,20,1,$15.05,76,FALSE,FALSE
user_0006,purchase_made,20240813,1723507200,55,0,0,72,FALSE,20,1,$15.05,19,FALSE,TRUE
user_0006,session_start,20250209,1739059200,57,0,0,72,FALSE,20,1,$15.05,80,FALSE,FALSE
user_0006,advert_completed,20240528,1716854400,31,0,0.014510437,72,FALSE,20,1,$15.05,26,FALSE,TRUE
user_0007,purchase_made,20240510,1715299200,2,0,0,701,FALSE,19,0,$1.02,3,TRUE,TRUE
user_0007,advert_completed,20240915,1726358400,47,0,0.106968754,701,FALSE,19,0,$1.02,30,FALSE,TRUE
user_0007,purchase_made,20240513,1715558400,50,0,0,701,FALSE,19,0,$1.02,59,FALSE,FALSE
user_0007,purchase_made,20241005,1728086400,50,0,0,701,FALSE,19,0,$1.02,89,FALSE,FALSE
user_0007,session_start,20240825,1724544000,1,0,0,701,FALSE,19,0,$1.02,36,FALSE,FALSE
user_0007,session_start,20241202,1733097600,8,0,0,701,FALSE,19,0,$1.02,64,FALSE,FALSE
user_0007,session_start,20250313,1741824000,33,0,0,701,FALSE,19,0,$1.02,11,FALSE,TRUE
user_0007,session_start,20240731,1722384000,42,0,0,701,FALSE,19,0,$1.02,41,FALSE,FALSE
user_0007,session_start,20250219,1739923200,11,0,0,701,FALSE,19,0,$1.02,79,FALSE,FALSE
user_0007,advert_completed,20240524,1716508800,43,0,0.00321628,701,FALSE,19,0,$1.02,87,FALSE,FALSE
user_0007,advert_completed,20250208,1738972800,33,0,0.13933723,701,FALSE,19,0,$1.02,40,FALSE,FALSE
user_0007,session_start,20240705,1720137600,51,0,0,701,FALSE,19,0,$1.02,23,FALSE,TRUE
user_0007,advert_completed,20250321,1742515200,24,0,0.146003628,701,FALSE,19,0,$1.02,36,FALSE,FALSE
user_0007,advert_completed,20241206,1733443200,7,0,0.174815225,701,FALSE,19,0,$1.02,42,FALSE,FALSE
user_0007,session_start,20241227,1735257600,36,0,0,701,FALSE,19,0,$1.02,67,FALSE,FALSE
user_0007,advert_completed,20250227,1740614400,8,0,0.106989555,701,FALSE,19,0,$1.02,7,TRUE,TRUE
user_0007,session_start,20240531,1717113600,36,0,0,701,FALSE,19,0,$1.02,79,FALSE,FALSE
user_0007,session_start,20241130,1732924800,9,0,0,701,FALSE,19,0,$1.02,8,FALSE,TRUE
user_0007,session_start,20250314,1741910400,52,0,0,701,FALSE,19,0,$1.02,87,FALSE,FALSE
user_0008,advert_completed,20240528,1716854400,37,0,0.026350686,21,FALSE,20,4,$6.00,38,FALSE,FALSE
user_0008,session_start,20240721,1721520000,47,0,0,21,FALSE,20,4,$6.00,0,TRUE,TRUE
user_0008,purchase_made,20250225,1740441600,34,0,0,21,FALSE,20,4,$6.00,2,TRUE,TRUE
user_0008,purchase_made,20250111,1736553600,53,169.1083257,0,21,FALSE,20,4,$6.00,8,FALSE,TRUE
user_0008,purchase_made,20241231,1735603200,15,0,0,21,FALSE,20,4,$6.00,47,FALSE,FALSE
user_0008,purchase_made,20240904,1725408000,49,0,0,21,FALSE,20,4,$6.00,52,FALSE,FALSE
user_0008,session_start,20250126,1737849600,53,0,0,21,FALSE,20,4,$6.00,46,FALSE,FALSE
user_0008,app_remove,20240508,1715126400,2,0,0,21,FALSE,20,4,$6.00,46,FALSE,FALSE
user_0008,advert_completed,20240426,1714089600,22,0,0.026670749,21,FALSE,20,4,$6.00,62,FALSE,FALSE
user_0008,advert_completed,20240930,1727654400,31,0,0.086590188,21,FALSE,20,4,$6.00,10,FALSE,TRUE
user_0008,session_start,20240814,1723593600,21,0,0,21,FALSE,20,4,$6.00,48,FALSE,FALSE
user_0008,session_start,20240806,1722902400,42,0,0,21,FALSE,20,4,$6.00,40,FALSE,FALSE
user_0008,advert_completed,20250120,1737331200,39,0,0.103924327,21,FALSE,20,4,$6.00,54,FALSE,FALSE
user_0008,advert_completed,20240529,1716940800,31,0,0.033725169,21,FALSE,20,4,$6.00,2,TRUE,TRUE
user_0008,purchase_made,20240513,1715558400,3,186.2960844,0,21,FALSE,20,4,$6.00,79,FALSE,FALSE
user_0008,purchase_made,20250403,1743638400,57,0,0,21,FALSE,20,4,$6.00,13,FALSE,TRUE
user_0008,advert_completed,20250217,1739750400,32,0,0.186047369,21,FALSE,20,4,$6.00,66,FALSE,FALSE
user_0008,app_remove,20250329,1743206400,35,0,0,21,FALSE,20,4,$6.00,5,TRUE,TRUE
user_0008,session_start,20241226,1735171200,51,0,0,21,FALSE,20,4,$6.00,15,FALSE,TRUE
user_0008,app_remove,20241231,1735603200,52,0,0,21,FALSE,20,4,$6.00,51,FALSE,FALSE
user_0009,app_remove,20250408,1744070400,46,0,0,615,FALSE,20,3,$8.95,31,FALSE,FALSE
user_0009,session_start,20250217,1739750400,45,0,0,615,FALSE,20,3,$8.95,33,FALSE,FALSE
user_0009,session_start,20240731,1722384000,41,0,0,615,FALSE,20,3,$8.95,76,FALSE,FALSE
user_0009,advert_completed,20240504,1714780800,2,0,0.131772766,615,FALSE,20,3,$8.95,17,FALSE,TRUE
user_0009,session_start,20240421,1713657600,10,0,0,615,FALSE,20,3,$8.95,52,FALSE,FALSE
user_0009,session_start,20240707,1720310400,50,0,0,615,FALSE,20,3,$8.95,36,FALSE,FALSE
user_0009,session_start,20241022,1729555200,42,0,0,615,FALSE,20,3,$8.95,87,FALSE,FALSE
user_0009,session_start,20250324,1742774400,22,0,0,615,FALSE,20,3,$8.95,0,TRUE,TRUE
user_0009,advert_completed,20241205,1733356800,36,0,0.045287868,615,FALSE,20,3,$8.95,28,FALSE,TRUE
user_0009,session_start,20240609,1717891200,29,0,0,615,FALSE,20,3,$8.95,13,FALSE,TRUE
user_0009,purchase_made,20250317,1742169600,14,30.51649625,0,615,FALSE,20,3,$8.95,23,FALSE,TRUE
user_0009,session_start,20250419,1745020800,35,0,0,615,FALSE,20,3,$8.95,78,FALSE,FALSE
user_0009,purchase_made,20241227,1735257600,51,0,0,615,FALSE,20,3,$8.95,73,FALSE,FALSE
user_0009,purchase_made,20250303,1740960000,3,0,0,615,FALSE,20,3,$8.95,23,FALSE,TRUE
user_0009,session_start,20240912,1726099200,5,0,0,615,FALSE,20,3,$8.95,15,FALSE,TRUE
user_0009,purchase_made,20240618,1718668800,21,0,0,615,FALSE,20,3,$8.95,28,FALSE,TRUE
user_0009,session_start,20250321,1742515200,15,0,0,615,FALSE,20,3,$8.95,8,FALSE,TRUE
user_0009,session_start,20240604,1717459200,32,0,0,615,FALSE,20,3,$8.95,35,FALSE,FALSE
user_0009,purchase_made,20250410,1744243200,33,0,0,615,FALSE,20,3,$8.95,74,FALSE,FALSE
user_0009,advert_completed,20240726,1721952000,48,0,0.007483344,615,FALSE,20,3,$8.95,18,FALSE,TRUE
user_0010,advert_completed,20250112,1736640000,43,0,0.075261908,122,TRUE,24,1,$90.65,15,FALSE,TRUE
user_0010,advert_completed,20240812,1723420800,41,0,0.150406242,122,TRUE,24,1,$90.65,8,FALSE,TRUE
user_0010,advert_completed,20240519,1716076800,32,0,0.060500521,122,TRUE,24,1,$90.65,43,FALSE,FALSE
user_0010,advert_completed,20250120,1737331200,19,0,0.035252392,122,TRUE,24,1,$90.65,52,FALSE,FALSE
user_0010,app_remove,20241022,1729555200,8,0,0,122,TRUE,24,1,$90.65,74,FALSE,FALSE
user_0010,advert_completed,20250308,1741392000,7,0,0.121317198,122,TRUE,24,1,$90.65,82,FALSE,FALSE
user_0010,session_start,20250419,1745020800,34,0,0,122,TRUE,24,1,$90.65,71,FALSE,FALSE
user_0010,session_start,20240921,1726876800,8,0,0,122,TRUE,24,1,$90.65,42,FALSE,FALSE
user_0010,purchase_made,20250224,1740355200,46,0,0,122,TRUE,24,1,$90.65,83,FALSE,FALSE
user_0010,session_start,20250121,1737417600,40,0,0,122,TRUE,24,1,$90.65,40,FALSE,FALSE
user_0010,session_start,20241023,1729641600,29,0,0,122,TRUE,24,1,$90.65,10,FALSE,TRUE
user_0010,session_start,20241126,1732579200,59,0,0,122,TRUE,24,1,$90.65,12,FALSE,TRUE
user_0010,session_start,20250330,1743292800,27,0,0,122,TRUE,24,1,$90.65,80,FALSE,FALSE
user_0010,purchase_made,20250302,1740873600,2,0,0,122,TRUE,24,1,$90.65,42,FALSE,FALSE
user_0010,purchase_made,20240815,1723680000,35,0,0,122,TRUE,24,1,$90.65,42,FALSE,FALSE
user_0010,session_start,20241011,1728604800,14,0,0,122,TRUE,24,1,$90.65,86,FALSE,FALSE
user_0010,session_start,20250417,1744848000,20,0,0,122,TRUE,24,1,$90.65,53,FALSE,FALSE
user_0010,session_start,20250126,1737849600,36,0,0,122,TRUE,24,1,$90.65,49,FALSE,FALSE
user_0010,advert_completed,20240712,1720742400,41,0,0.108023809,122,TRUE,24,1,$90.65,11,FALSE,TRUE
user_0010,advert_completed,20240423,1713830400,39,0,0.159745978,122,TRUE,24,1,$90.65,72,FALSE,FALSE
user_0010,purchase_made,20240518,1715990400,42,0,0,122,TRUE,24,1,$90.65,88,FALSE,FALSE
user_0010,advert_completed,20250414,1744588800,25,0,0.076318858,122,TRUE,24,1,$90.65,86,FALSE,FALSE
user_0010,purchase_made,20240718,1721260800,58,0,0,122,TRUE,24,1,$90.65,54,FALSE,FALSE
user_0010,session_start,20240828,1724803200,9,0,0,122,TRUE,24,1,$90.65,38,FALSE,FALSE
user_0011,advert_completed,20250331,1743379200,45,0,0.031288708,467,FALSE,21,3,$0.94,8,FALSE,TRUE
user_0011,session_start,20250410,1744243200,42,0,0,467,FALSE,21,3,$0.94,88,FALSE,FALSE
user_0011,purchase_made,20240630,1719705600,51,0,0,467,FALSE,21,3,$0.94,88,FALSE,FALSE
user_0011,session_start,20241214,1734134400,41,0,0,467,FALSE,21,3,$0.94,9,FALSE,TRUE
user_0011,session_start,20240602,1717286400,35,0,0,467,FALSE,21,3,$0.94,14,FALSE,TRUE
user_0011,purchase_made,20240710,1720569600,55,0,0,467,FALSE,21,3,$0.94,36,FALSE,FALSE
user_0011,advert_completed,20250322,1742601600,34,0,0.049749413,467,FALSE,21,3,$0.94,50,FALSE,FALSE
user_0011,session_start,20240909,1725840000,28,0,0,467,FALSE,21,3,$0.94,2,TRUE,TRUE
user_0011,session_start,20250318,1742256000,48,0,0,467,FALSE,21,3,$0.94,23,FALSE,TRUE
user_0011,advert_completed,20241123,1732320000,27,0,0.020054539,467,FALSE,21,3,$0.94,87,FALSE,FALSE
user_0011,app_remove,20241106,1730851200,15,0,0,467,FALSE,21,3,$0.94,8,FALSE,TRUE
user_0011,session_start,20240921,1726876800,27,0,0,467,FALSE,21,3,$0.94,32,FALSE,FALSE
user_0011,session_start,20240703,1719964800,26,0,0,467,FALSE,21,3,$0.94,13,FALSE,TRUE
user_0011,purchase_made,20240914,1726272000,42,0,0,467,FALSE,21,3,$0.94,2,TRUE,TRUE
user_0011,advert_completed,20250221,1740096000,44,0,0.134239792,467,FALSE,21,3,$0.94,55,FALSE,FALSE
user_0011,advert_completed,20250319,1742342400,18,0,0.078754049,467,FALSE,21,3,$0.94,69,FALSE,FALSE
user_0011,session_start,20240604,1717459200,23,0,0,467,FALSE,21,3,$0.94,79,FALSE,FALSE
user_0011,session_start,20240829,1724889600,43,0,0,467,FALSE,21,3,$0.94,34,FALSE,FALSE
user_0011,purchase_made,20250118,1737158400,1,0,0,467,FALSE,21,3,$0.94,16,FALSE,TRUE
user_0011,session_start,20240830,1724976000,43,0,0,467,FALSE,21,3,$0.94,68,FALSE,FALSE
user_0011,purchase_made,20240505,1714867200,18,0,0,467,FALSE,21,3,$0.94,61,FALSE,FALSE
user_0012,advert_completed,20240809,1723161600,34,0,0.089982891,215,FALSE,23,2,$1.21,85,FALSE,FALSE
user_0012,advert_completed,20241007,1728259200,32,0,0.079198749,215,FALSE,23,2,$1.21,15,FALSE,TRUE
user_0012,advert_completed,20250209,1739059200,10,0,0.118770422,215,FALSE,23,2,$1.21,12,FALSE,TRUE
user_0012,advert_completed,20241013,1728777600,6,0,0.146459708,215,FALSE,23,2,$1.21,11,FALSE,TRUE
user_0012,session_start,20250118,1737158400,53,0,0,215,FALSE,23,2,$1.21,73,FALSE,FALSE
user_0012,advert_completed,20240922,1726963200,18,0,5.39531E-05,215,FALSE,23,2,$1.21,9,FALSE,TRUE
user_0012,advert_completed,20250218,1739836800,55,0,0.016493727,215,FALSE,23,2,$1.21,51,FALSE,FALSE
user_0012,advert_completed,20240513,1715558400,48,0,0.155480162,215,FALSE,23,2,$1.21,77,FALSE,FALSE
user_0012,session_start,20240817,1723852800,41,0,0,215,FALSE,23,2,$1.21,38,FALSE,FALSE
user_0012,advert_completed,20241108,1731024000,35,0,0.179326926,215,FALSE,23,2,$1.21,40,FALSE,FALSE
user_0012,advert_completed,20240729,1722211200,57,0,0.156700523,215,FALSE,23,2,$1.21,27,FALSE,TRUE
user_0012,app_remove,20241104,1730678400,59,0,0,215,FALSE,23,2,$1.21,85,FALSE,FALSE
user_0012,purchase_made,20241117,1731801600,44,0,0,215,FALSE,23,2,$1.21,81,FALSE,FALSE
user_0012,session_start,20240507,1715040000,48,0,0,215,FALSE,23,2,$1.21,78,FALSE,FALSE
user_0012,session_start,20240526,1716681600,11,0,0,215,FALSE,23,2,$1.21,16,FALSE,TRUE
user_0012,session_start,20240426,1714089600,27,0,0,215,FALSE,23,2,$1.21,1,TRUE,TRUE
user_0012,session_start,20240907,1725667200,53,0,0,215,FALSE,23,2,$1.21,72,FALSE,FALSE
user_0012,session_start,20250112,1736640000,22,0,0,215,FALSE,23,2,$1.21,76,FALSE,FALSE
user_0012,session_start,20250225,1740441600,39,0,0,215,FALSE,23,2,$1.21,84,FALSE,FALSE
user_0012,session_start,20241210,1733788800,44,0,0,215,FALSE,23,2,$1.21,77,FALSE,FALSE
user_0012,advert_completed,20240907,1725667200,21,0,0.169503219,215,FALSE,23,2,$1.21,14,FALSE,TRUE
user_0012,session_start,20241027,1729987200,29,0,0,215,FALSE,23,2,$1.21,65,FALSE,FALSE
